row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 1.093.320.564.827 > 1.590.954.569.278 > 4.725.716.447.549 > 1.989.910.242.473,Số đầu nămVND > 2.916.328.356.072 > 1.243.769.739.131 > 4.238.843.331.247 > 4.649.243.040.334,numeric__Số cuối nămVND > 1.093.320.564.827 > 1.590.954.569.278 > 4.725.716.447.549 > 1.989.910.242.473,numeric__Số đầu nămVND > 2.916.328.356.072 > 1.243.769.739.131 > 4.238.843.331.247 > 4.649.243.040.334
,,,9.399.901.824.127,13.048.184.466.784,9399901824127.0,13048184466784.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,1.093.320.564.827,2.916.328.356.072,1093320564827.0,2916328356072.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,8.306.581.259.300,10.131.856.110.712,8306581259300.0,10131856110712.0
