row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Công ty TNHH Năng lượng GELEX Ninh Thuận (i),a. Ngắn hạn > Công ty TNHH Năng lượng GELEX Ninh Thuận (i),Công ty TNHH Năng lượng GELEX Ninh Thuận (i),110.625.000.000,-,110625000000.0,
Các đối tượng khác,a. Ngắn hạn > Các đối tượng khác,Các đối tượng khác,4.450.000.000,4.500.000.000,4450000000.0,4500000000.0
,,,115.075.000.000,4.500.000.000,115075000000.0,4500000000.0
Trong đó: Phải thu về cho vay ngắn hạn với các bênliên quan (Chi tiết tại Thuyết minh số 43),a. Ngắn hạn > Trong đó: Phải thu về cho vay ngắn hạn với các bênliên quan (Chi tiết tại Thuyết minh số 43),Trong đó: Phải thu về cho vay ngắn hạn với các bênliên quan (Chi tiết tại Thuyết minh số 43),110.625.000.000,-,110625000000.0,
b. Dài hạn (ii),b. Dài hạn (ii),b. Dài hạn (ii),b. Dài hạn (ii),b. Dài hạn (ii),,
Công ty TNHH Năng lượng GELEX Ninh Thuận,b. Dài hạn (ii) > Công ty TNHH Năng lượng GELEX Ninh Thuận,Công ty TNHH Năng lượng GELEX Ninh Thuận,343.625.000.000,-,343625000000.0,
Công ty TNHH Công nghiệp Titan Corporation 2 (BắcNinh),b. Dài hạn (ii) > Công ty TNHH Công nghiệp Titan Corporation 2 (BắcNinh),Công ty TNHH Công nghiệp Titan Corporation 2 (BắcNinh),319.448.146.591,293.744.259.466,319448146591.0,293744259466.0
Công ty TNHH Công nghiệp Titan (Hưng Yên),b. Dài hạn (ii) > Công ty TNHH Công nghiệp Titan (Hưng Yên),Công ty TNHH Công nghiệp Titan (Hưng Yên),250.605.130.496,106.378.552.709,250605130496.0,106378552709.0
Công ty TNHH Công nghiệp Titan Corporation (BắcNinh) 1,b. Dài hạn (ii) > Công ty TNHH Công nghiệp Titan Corporation (BắcNinh) 1,Công ty TNHH Công nghiệp Titan Corporation (BắcNinh) 1,121.394.209.160,121.394.209.160,121394209160.0,121394209160.0
Công ty TNHH Công nghiệp Titan Corporation 3 (BắcNinh),b. Dài hạn (ii) > Công ty TNHH Công nghiệp Titan Corporation 3 (BắcNinh),Công ty TNHH Công nghiệp Titan Corporation 3 (BắcNinh),70.000.000.000,-,70000000000.0,
,,,1.105.072.486.247,521.517.021.335,1105072486247.0,521517021335.0
Trong đó: Phải thu về cho vay dài hạn với các bên liênquan (Chi tiết tại Thuyết minh số 43),b. Dài hạn (ii) > Trong đó: Phải thu về cho vay dài hạn với các bên liênquan (Chi tiết tại Thuyết minh số 43),Trong đó: Phải thu về cho vay dài hạn với các bên liênquan (Chi tiết tại Thuyết minh số 43),1.105.072.486.247,-,1105072486247.0,
