row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay triệu đồng,Tổng tiền gửi triệu đồng,Các cam kết tín dụng triệu đồng,CCTC phái sinh triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng dư nợ cho vay triệu đồng,numeric__Tổng tiền gửi triệu đồng,numeric__Các cam kết tín dụng triệu đồng,numeric__CCTC phái sinh triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,1.009.426.267,1.127.099.901,106.256.208,137.122,117.896.947,1009426267.0,1127099901.0,106256208.0,137122.0,117896947.0
Nước ngoài,Nước ngoài,Nước ngoài,4.611.049,970.862,13.692,-,-,4611049.0,970862.0,13692.0,,
,,,1.014.037.316,1.128.070.763,106.269.900,137.122,117.896.947,1014037316.0,1128070763.0,106269900.0,137122.0,117896947.0
