row_label_raw,row_label_full,col_0,2020triệu đồng,2019triệu đồng,numeric__2020triệu đồng,numeric__2019triệu đồng
Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác,16.448.581(531.947)47.034,11.461.075(588.456)16.270,,
Thu nhập chịu thuế vớc tính trong năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Thu nhập chịu thuế vớc tính trong năm,Thu nhập chịu thuế vớc tính trong năm,15.963.668,10.888.889,15963668.0,10888889.0
Chỉ phí thuế TNDN trong năm,Lợi nhuận thuần trước thuếCộng/(trừ)- Thu nhập từ cổ tức không chịu thuế- Khác > Chỉ phí thuế TNDN trong năm,Chỉ phí thuế TNDN trong năm,3.192.734,2.177.778,3192734.0,2177778.0
Thuế TNDN phải trả/(được hoàn) đầu năm,Thuế TNDN phải trả/(được hoàn) đầu năm,Thuế TNDN phải trả/(được hoàn) đầu năm,608.984(2.538.581),(210.660)(1.360.313),,
Thuế TNDN đã trả trong nămĐiều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,Thuế TNDN phải trả/(được hoàn) đầu năm > Thuế TNDN đã trả trong nămĐiều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,Thuế TNDN đã trả trong nămĐiều chỉnh chênh lệch thuế thu nhập doanh nghiệp của các năm trước,177,2.179,177.0,2179.0
Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả/(được hoàn) đầu năm > Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả cuối năm,1.263.314,608.984,1263314.0,608984.0
