row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm 2020,Ngày 31 tháng 12 năm 2020_1,Ngày 31 tháng 12 năm 2020_2,Ngày 31 tháng 12 năm 2019,Ngày 31 tháng 12 năm 2019_1,Ngày 31 tháng 12 năm 2019_2,numeric__Ngày 31 tháng 12 năm 2020,numeric__Ngày 31 tháng 12 năm 2020_1,numeric__Ngày 31 tháng 12 năm 2020_2,numeric__Ngày 31 tháng 12 năm 2019,numeric__Ngày 31 tháng 12 năm 2019_1,numeric__Ngày 31 tháng 12 năm 2019_2
,,,Tổng số,Vốn CP thường,Vốn CP ưu đãi,Tổng số,Vốn CP thường,Vốn CP ưu đãi,,,,,,
Vốn đầu tư của Nhà nước,Vốn đầu tư của Nhà nước,Vốn đầu tư của Nhà nước,24.001.066,24.001.066,-,24.001.066,24.001.066,-,24001066.0,24001066.0,,24001066.0,24001066.0,
"Vốn góp (cổ đông, thành vlên...)","Vốn góp (cổ đông, thành vlên...)","Vốn góp (cổ đông, thành vlên...)",13.232.980,13.232.980,-,13.232.980,13.232.980,-,13232980.0,13232980.0,,13232980.0,13232980.0,
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,8.969.827,8.969.827,-,8.969.827,8.969.827,-,8969827.0,8969827.0,,8969827.0,8969827.0,
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,-,-,-,-,-,-,,,,,,
Tổng,Cổ phiếu quỹ > Tổng,Tổng,46.203.873,46.203.873,-,46.203.873,46.203.873,-,46203873.0,46203873.0,,46203873.0,46203873.0,
