row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho vay các bên khác,Ngắn hạn > Phải thu về cho vay các bên khác,Phải thu về cho vay các bên khác,739.238.720.000,52.500.000.000,739238720000.0,52500000000.0
- Công ty TNHH Đầu tư Bất động sản Hưng Phú,Ngắn hạn > - Công ty TNHH Đầu tư Bất động sản Hưng Phú,- Công ty TNHH Đầu tư Bất động sản Hưng Phú,337.000.000.000,-,337000000000.0,
- Ông Nguyễn Hồng Phong,Ngắn hạn > - Ông Nguyễn Hồng Phong,- Ông Nguyễn Hồng Phong,270.525.720.000,-,270525720000.0,
- Công ty Cổ phần Khu nghĩ dưỡng Vương Cơ,Ngắn hạn > - Công ty Cổ phần Khu nghĩ dưỡng Vương Cơ,- Công ty Cổ phần Khu nghĩ dưỡng Vương Cơ,14.500.000.000,19.500.000.000,14500000000.0,19500000000.0
- Công ty Cổ phần Phát triển Đô thị An Thịnh,Ngắn hạn > - Công ty Cổ phần Phát triển Đô thị An Thịnh,- Công ty Cổ phần Phát triển Đô thị An Thịnh,7.228.000.000,10.000.000.000,7228000000.0,10000000000.0
- Công ty Cổ phần Thương mại và Dịch vụ DLH Lan Hạ,Ngắn hạn > - Công ty Cổ phần Thương mại và Dịch vụ DLH Lan Hạ,- Công ty Cổ phần Thương mại và Dịch vụ DLH Lan Hạ,5.000.000.000,23.000.000.000,5000000000.0,23000000000.0
- Các đối tượng khác,Ngắn hạn > - Các đối tượng khác,- Các đối tượng khác,104.985.000.000,-,104985000000.0,
Phải thu về cho vay các bên liên quan(Thuyết minh số 30),Ngắn hạn > Phải thu về cho vay các bên liên quan(Thuyết minh số 30),Phải thu về cho vay các bên liên quan(Thuyết minh số 30),61.600.000.000,47.000.000.000,61600000000.0,47000000000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,800.838.720.000,99.500.000.000,800838720000.0,99500000000.0
