row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,440.000.000,10.943.383.347,440000000.0,10943383347.0
Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,Thu nhập thuế TNDN hoãn lại,(10.416.977.504),-,-10416977504.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,(9.976.977.504),10.943.383.347,-9976977504.0,10943383347.0
