row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ,Công ty con,Thu hồi gốc cho vay Cho vay Đi vay Trả nợ gốc đi vay Doanh thu cung cấp dịch vụ Lãi cho vay Lợi nhuận được chia Góp vốn hợp tác đầu tư,47.000.000.000 - 5.000.000.000 5.000.000.000 4.136.096.880 896.712.329 - 220.000.000.000 - 100.000.000.000,193.000.000.000 240.000.000.000 115.000.000.000 115.000.000.000 18.595.547.543,,,,
Công ty Cổ phần Đầu tư Bất động sản Tân Trí,Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ > Công ty Cổ phần Đầu tư Bất động sản Tân Trí,Công ty Cổ phần Đầu tư Bất động sản Tân Trí,Công ty con,Mua cổ phần bổ sung Doanh thu cung cấp dịch vụ Lãi vay,45.000.000.000 927.965.234 864.816.438,- 2.053.966.748,,,,-2053966748.0
Công ty Cổ phần Đầu tư Grand Home,Công ty TNHH MTV Đầu tư Văn Phú - Giảng Võ > Công ty Cổ phần Đầu tư Grand Home,Công ty Cổ phần Đầu tư Grand Home,Công ty con,Cho vay Lãi cho vay Doanh thu cung cấp dịch vụ,52.600.000.000 1.627.360.275 708.498.180,- 715.026.365,,,,-715026365.0
