row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,474.785.648.562,471.061.535.817,474785648562.0,471061535817.0
Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,94.957.129.712,94.212.307.163,94957129712.0,94212307163.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Tài sản thuế TNDN hoãn lại chưa được ghi nhận với lỗ tính thuế,Các khoản điều chỉnh: > Tài sản thuế TNDN hoãn lại chưa được ghi nhận với lỗ tính thuế,Tài sản thuế TNDN hoãn lại chưa được ghi nhận với lỗ tính thuế,6.474.160.553,2.117.426.252,6474160553.0,2117426252.0
Chi phí không được trừ khác,Các khoản điều chỉnh: > Chi phí không được trừ khác,Chi phí không được trừ khác,8.567.762.395,2.318.597.252,8567762395.0,2318597252.0
Lợi nhuận được chia bởi công ty con không chịu thuế TNDN,Các khoản điều chỉnh: > Lợi nhuận được chia bởi công ty con không chịu thuế TNDN,Lợi nhuận được chia bởi công ty con không chịu thuế TNDN,(114.000.000.000),(56.382.320.000),-114000000000.0,-56382320000.0
Điều chỉnh thuế TNDN trong năm trước theo Nghị định số 132/2020/NĐ-CP,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trong năm trước theo Nghị định số 132/2020/NĐ-CP,Điều chỉnh thuế TNDN trong năm trước theo Nghị định số 132/2020/NĐ-CP,-,(2.793.443.848),,-2793443848.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,-,(22.449.904.122),,-22449904122.0
Các khoản điều chỉnh khác,Các khoản điều chỉnh: > Các khoản điều chỉnh khác,Các khoản điều chỉnh khác,(5.976.030.164),(6.079.279.350),-5976030164.0,-6079279350.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,(9.976.977.504),10.943.383.347,-9976977504.0,10943383347.0
