row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,2.192.534.819,5.309.528.677,2192534819.0,5309528677.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,66.575.110.868,47.813.030.823,66575110868.0,47813030823.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),71.659.996.880,738.638.239.167,71659996880.0,738638239167.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,140.427.642.567,791.760.798.667,140427642567.0,791760798667.0
