row_label_raw,row_label_full,col_0,col_1,col_2,31/12/2016(VND) > Giá trị,31/12/2016(VND) > Dự phòng,15/01/2016(VND) > Giá trị,15/01/2016(VND) > Dự phòng,numeric__col_1,numeric__col_2,numeric__31/12/2016(VND) > Giá trị,numeric__31/12/2016(VND) > Dự phòng,numeric__15/01/2016(VND) > Giá trị,numeric__15/01/2016(VND) > Dự phòng
a.,a.,a.,Ngắn hạn,,236.620.005.395,,293.412.340.386,-,,,236620005395.0,,293412340386.0,
a.,a.,a.,Phải thu về lãi cho vay,(i),206.544.019.958,-,200.144.032.111,-,,,206544019958.0,,200144032111.0,
a.,a.,a.,Phải thu khác,(ii),30.075.985.437,-,93.268.308.275,-,,,30075985437.0,,93268308275.0,
b.,b.,b.,Dài hạn,,965.552.378,-,965.552.378,-,,,965552378.0,,965552378.0,
b.,b.,b.,"Ký cược, ký quỹ",,965.552.378,,965.552.378,,,,965552378.0,,965552378.0,
b.,b.,b.,Cộng,,237.585.557.773,-,294.377.892.764,-,,,237585557773.0,,294377892764.0,
