row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ (USD),Ngoại tệ (USD),Ngoại tệ (USD),"0,04 #",912,,912.0
Đồng Việt Nam,Đồng Việt Nam,Đồng Việt Nam,,47.945.455.720,,47945455720.0
Cộng,Cộng,Cộng,,47.945.456.632,,47945456632.0
