row_label_raw,row_label_full,col_0,col_1,Từ 15/01/2016đến 31/12/2016(VND),Từ 01/01/2016đến 14/01/2016(VND),numeric__col_1,numeric__Từ 15/01/2016đến 31/12/2016(VND),numeric__Từ 01/01/2016đến 14/01/2016(VND)
a.,a.,a.,Chỉ phí quản lý doanh nghiệp,148.396.827.321,5.725.932.594,,148396827321.0,5725932594.0
a.,a.,a.,Chỉ phí nhân viên,72.601.924.296,2.691.072.612,,72601924296.0,2691072612.0
a.,a.,a.,Chỉ phí khấu hao,15.750.858.389,567.908.001,,15750858389.0,567908001.0
a.,a.,a.,Dịch vụ mua ngoài,11.087.607.056,347.163.161,,11087607056.0,347163161.0
a.,a.,a.,Các khoản khác,48.956.437.580,2.119.788.820,,48956437580.0,2119788820.0
b.,b.,b.,Chỉ phí bán hàng,-,-,,,
c.,c.,c.,Các khoản ghi giảm chi phí bán hàngvà Chỉ phí quản lý doanh nghiệp,-,-,,,
c.,c. > c.,c.,Cộng,148.396.827.321,5.725.932.594,,148396827321.0,5725932594.0
