row_label_raw,row_label_full,col_0,31/12/2016(VND),15/01/2016(VND),numeric__31/12/2016(VND),numeric__15/01/2016(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,263.684.771.162,254.603.398.522,263684771162.0,254603398522.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,253.930.454.089,242.718.580.471,253930454089.0,242718580471.0
Lãi trả chậm tiền than,Lãi trả chậm tiền than,Lãi trả chậm tiền than,6.241.752.788,6.131.950.127,6241752788.0,6131950127.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,3.512.564.285,5.752.867.924,3512564285.0,5752867924.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,263.684.771.162,254.603.398.522,263684771162.0,254603398522.0
