row_label_raw,row_label_full,col_0,col_1,31/12/2016(VND),15/01/2016(VND),numeric__col_1,numeric__31/12/2016(VND),numeric__15/01/2016(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),665.429.248,863.233.731,,665429248.0,863233731.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),47.945.456.632,64.984.666.630,,47945456632.0,64984666630.0
Cộng,Cộng,Cộng,,48.610.885.880,65.847.900.361,,48610885880.0,65847900361.0
