row_label_raw,row_label_full,col_0,Từ 15/01/2016đến 31/12/2016(VND),Từ 01/01/2016đến 14/01/2016(VND),numeric__Từ 15/01/2016đến 31/12/2016(VND),numeric__Từ 01/01/2016đến 14/01/2016(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",3.809.259.485.829,126.164.198.515,3809259485829.0,126164198515.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,191.053.074.245,7.628.198.764,191053074245.0,7628198764.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,1.332.636.852.259,57.119.388.699,1332636852259.0,57119388699.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,80.077.368.552,2.807.042.249,80077368552.0,2807042249.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,175.206.708.951,3.754.422.376,175206708951.0,3754422376.0
Cộng,Cộng,Cộng,5.588.233.489.836,197.473.250.603,5588233489836.0,197473250603.0
