row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,numeric__Môi quan hệ
Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Tập đoàn Dầu khí Việt Nam,Công ty mẹ,
"Các đơn vị là các công ty con, công ty liên doanh, công ty liên kết của Tập đoàn Dầu khí Việt Nam","Các đơn vị là các công ty con, công ty liên doanh, công ty liên kết của Tập đoàn Dầu khí Việt Nam","Các đơn vị là các công ty con, công ty liên doanh, công ty liên kết của Tập đoàn Dầu khí Việt Nam",Các đơn vị cùng chủ sở hữu,
Công ty Cổ phần Bao bì Dầu khí Việt Nam,Công ty Cổ phần Bao bì Dầu khí Việt Nam,Công ty Cổ phần Bao bì Dầu khí Việt Nam,Đơn vị do Công ty nấm quyền kiểm soát,
