row_label_raw,row_label_full,col_0,Từ ngày 15/01/2015đến ngày 31/12/2015,Từ ngày 01/01/2014đến ngày 14/01/2015(Trình bày lại),numeric__Từ ngày 15/01/2015đến ngày 31/12/2015,numeric__Từ ngày 01/01/2014đến ngày 14/01/2015(Trình bày lại)
,,,VND,VND,,
Giá vốn kinh doanh Ure,Giá vốn kinh doanh Ure,Giá vốn kinh doanh Ure,3.687.382.794.668,4.402.237.840.649,3687382794668.0,4402237840649.0
Giá vốn kinh doanh Amoniac,Giá vốn kinh doanh Amoniac,Giá vốn kinh doanh Amoniac,65.400.323.277,60.339.962.195,65400323277.0,60339962195.0
Giá vốn bán hàng hóa,Giá vốn bán hàng hóa,Giá vốn bán hàng hóa,209.592.072.494,294.026.052.957,209592072494.0,294026052957.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,-,8.399.895.831,,8399895831.0
Trích lập/(Hoàn nhập) dự phòng giảm giá hàng tồn kho,Trích lập/(Hoàn nhập) dự phòng giảm giá hàng tồn kho,Trích lập/(Hoàn nhập) dự phòng giảm giá hàng tồn kho,712.847.673,(13.766.283.499),712847673.0,-13766283499.0
,,,3.963.088.038.112,4.751.237.468.133,3963088038112.0,4751237468133.0
