row_label_raw,row_label_full,col_0,31/12/2015,14/01/2015(Trình bày lại),numeric__31/12/2015,numeric__14/01/2015(Trình bày lại)
,,,VND,VND,,
Lãi dự thu tiền gửi có kỳ hạn,Lãi dự thu tiền gửi có kỳ hạn,Lãi dự thu tiền gửi có kỳ hạn,32.722.031.077,23.618.288.350,32722031077.0,23618288350.0
Hỗ trợ vốn Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau (*),Hỗ trợ vốn Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau (*),Hỗ trợ vốn Ban Quản lý Dự án Khí - Điện - Đạm Cà Mau (*),19.718.000.000,19.718.000.000,19718000000.0,19718000000.0
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",1.486.690.397,-,1486690397.0,
Tạm ứng cán bộ công nhân viên,Tạm ứng cán bộ công nhân viên,Tạm ứng cán bộ công nhân viên,1.858.444.400,1.854.434.950,1858444400.0,1854434950.0
Phải thu khác,Phải thu khác,Phải thu khác,1.819.235.238,1.577.293.591,1819235238.0,1577293591.0
,,,57.604.401.112,46.768.016.891,57604401112.0,46768016891.0
Phải thu ngắn hạn khác các bên liên quan(chi tiết trình bày tại Thuyết minh số 36),Phải thu ngắn hạn khác các bên liên quan(chi tiết trình bày tại Thuyết minh số 36),Phải thu ngắn hạn khác các bên liên quan(chi tiết trình bày tại Thuyết minh số 36),25.041.611.111,25.634.164.954,25041611111.0,25634164954.0
