row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU_1,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,,,,
1.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1.,1.,Tiền thu từ đi vay,33,1.623.831.009.297,373.403.689.423,,33.0,1623831009297.0,373403689423.0
2.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Tiền trả nợ gốc vay,34,(2.532.939.802.229),(2.453.259.823.349),,34.0,-2532939802229.0,-2453259823349.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(476.386.137.500),(476.514.891.000),,36.0,-476386137500.0,-476514891000.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Lưu chuyển tiên thuần từ hoạt động tài chính,40,(1.385.494.930.432),(2.556.371.024.926),,40.0,-1385494930432.0,-2556371024926.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Lưu chuyển tiên thuần trong năm (50=20+30+40),50,181.666.367.740,(1.612.409.818.390),,50.0,181666367740.0,-1612409818390.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Tiền và tương đương tiên đầu năm,60,283.034.462.335,1.895.578.592.820,,60.0,283034462335.0,1895578592820.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đối ngoại tệ,61,(218.472.721),(134.312.095),,61.0,-218472721.0,-134312095.0
3.,III. LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,Tiền và tương đương tiên cuối năm (70=50+60+61),70,464.482.357.354,283.034.462.335,,70.0,464482357354.0,283034462335.0
