row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hal > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 1.137.286.519.882 > 507.137.178.349 > 112.063.396.224,Số đầu nămVND > 1.025.577.836.609 > 1.045.083.217.778 > 449.448.471.595,numeric__Số cuối nămVND > 1.137.286.519.882 > 507.137.178.349 > 112.063.396.224,numeric__Số đầu nămVND > 1.025.577.836.609 > 1.045.083.217.778 > 449.448.471.595
,,,1.756.487.094.455,2.520.109.525.982,1756487094455.0,2520109525982.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phân vay và nợ thuệtài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phân vay và nợ thuệtài chính ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phân vay và nợ thuệtài chính ngắn hạn),1.137.286.519.882,1.025.577.836.609,1137286519882.0,1025577836609.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,619.200.574.573,1.494.531.689.373,619200574573.0,1494531689373.0
