row_label_raw,row_label_full,col_0,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Công ty TNHH Thương mại Hoàng Trung - KV2,Công ty TNHH Thương mại Hoàng Trung - KV2,Công ty TNHH Thương mại Hoàng Trung - KV2,123.837.597,1.124.642.546,123837597.0,1124642546.0
Công ty TNHH DVTM TH Ngọc Ảnh,Công ty TNHH DVTM TH Ngọc Ảnh,Công ty TNHH DVTM TH Ngọc Ảnh,1.412.597.022,-,1412597022.0,
Công Ty TNHH Bình Huy Hoàng,Công Ty TNHH Bình Huy Hoàng,Công Ty TNHH Bình Huy Hoàng,1.173.357.951,202.396.575,1173357951.0,202396575.0
Công ty TNHH Cán sắt Thanh Hạnh,Công ty TNHH Cán sắt Thanh Hạnh,Công ty TNHH Cán sắt Thanh Hạnh,-,4.485.182.000,,4485182000.0
Công ty TNHH MTV Đường TTC Biên Hòa - Đồng Nai,Công ty TNHH MTV Đường TTC Biên Hòa - Đồng Nai,Công ty TNHH MTV Đường TTC Biên Hòa - Đồng Nai,-,2.725.000.000,,2725000000.0
Công ty TNHH Thương Mại Lan Sơn,Công ty TNHH Thương Mại Lan Sơn,Công ty TNHH Thương Mại Lan Sơn,1.127.282.299,225.504.307,1127282299.0,225504307.0
Công ty TNHH Thương mại Và Dịch vụ Thắng Thủy,Công ty TNHH Thương mại Và Dịch vụ Thắng Thủy,Công ty TNHH Thương mại Và Dịch vụ Thắng Thủy,504.453.837,837.952.406,504453837.0,837952406.0
Công ty TNHH Vận tải Việt Chiến,Công ty TNHH Vận tải Việt Chiến,Công ty TNHH Vận tải Việt Chiến,962.313.398,136.217.224,962313398.0,136217224.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,36.001.847.976,50.091.502.480,36001847976.0,50091502480.0
Cộng,Cộng,Cộng,41.305.690.080,59.828.397.538,41305690080.0,59828397538.0
