row_label_raw,row_label_full,Lợi nhuận năm trước chuyển sang > Lợi nhuận sau thuế thu nhập doanh nghiệp trong năm,Năm 2021 > 2.910.347.514.747 > 1.253.564.178.457,Năm 2020 > 2.813.256.672.633 > 1.052.977.956.157,numeric__Năm 2021 > 2.910.347.514.747 > 1.253.564.178.457,numeric__Năm 2020 > 2.813.256.672.633 > 1.052.977.956.157
Phân phối lợi nhuận,Phân phối lợi nhuận,Phân phối lợi nhuận,795.632.493.247,955.887.114.043,795632493247.0,955887114043.0
- Phân phối lợi nhuận kỳ trước,- Phân phối lợi nhuận kỳ trước,- Phân phối lợi nhuận kỳ trước,644.929.818.247,805.184.439.043,644929818247.0,805184439043.0
+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,+ Trích quỹ đầu tư phát triển,31.589.338.685,38.753.298.032,31589338685.0,38753298032.0
"+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi","+ Trích quỹ khen thưởng, phúc lợi",10.529.779.562,12.917.766.011,10529779562.0,12917766011.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,602.810.700.000,753.513.375.000,602810700000.0,753513375000.0
- Tạm phân phối lợi nhuận năm này,- Tạm phân phối lợi nhuận năm này,- Tạm phân phối lợi nhuận năm này,150.702.675.000,150.702.675.000,150702675000.0,150702675000.0
+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,+ Trả cổ tức bằng tiền,150.702.675.000,150.702.675.000,150702675000.0,150702675000.0
Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,Lợi nhuận sau thuế chưa phân phối cuối năm,3.368.279.199.957,2.910.347.514.747,3368279199957.0,2910347514747.0
