row_label_raw,row_label_full,Danh sách,Chức vụ,Năm 2021,Năm 2020,numeric__Chức vụ,numeric__Năm 2021,numeric__Năm 2020
Võ Thành Đảng,Võ Thành Đảng,Võ Thành Đảng,Tổng Giám đốcPhó chủ tịch HĐQT,1.699.830.769,1.706.098.594,,1699830769.0,1706098594.0
Trần Ngọc Phương,Trần Ngọc Phương,Trần Ngọc Phương,Phó Tổng Giám đốcChủ tịch HĐQT,1.106.522.769,1.107.605.979,,1106522769.0,1107605979.0
Nguyễn Hữu Tiến,Nguyễn Hữu Tiến,Nguyễn Hữu Tiến,Phó Tổng Giám đốcThành viên HĐQT,1.106.522.769,1.186.098.594,,1106522769.0,1186098594.0
Ngô Văn Tụ,Ngô Văn Tụ,Ngô Văn Tụ,Giám đốc NM Sữa Vinasoy Thành viên HĐQT,2.213.351.413,2.280.767.426,,2213351413.0,2280767426.0
Đặng Phú Quý,Đặng Phú Quý,Đặng Phú Quý,Giám đốc Công ty Thành Phát Thành viên HĐQT,1.066.379.250,911.281.672,,1066379250.0,911281672.0
Nguyễn Thế Bình,Nguyễn Thế Bình,Nguyễn Thế Bình,Kế Toán Trường,844.715.077,822.244.684,,844715077.0,822244684.0
