row_label_raw,row_label_full,col_0,31/12/2020VND,1/1/2020VND,numeric__31/12/2020VND,numeric__1/1/2020VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty CP Thép Hòa Phát Hải Dương,Công ty con > Công ty CP Thép Hòa Phát Hải Dương,Công ty CP Thép Hòa Phát Hải Dương,17.384.379.062,27.679.261.265,17384379062.0,27679261265.0
Công ty TNHH Ông thép Hòa Phát,Công ty con > Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,13.999.663.626,17.596.758.960,13999663626.0,17596758960.0
Công ty CP Thép Hòa Phát Dung Quất,Công ty con > Công ty CP Thép Hòa Phát Dung Quất,Công ty CP Thép Hòa Phát Dung Quất,12.444.325.976,9.404.935.695,12444325976.0,9404935695.0
Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty con > Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,3.710.520.559,3.119.883.819,3710520559.0,3119883819.0
Các bên liên quan khác,Công ty con > Các bên liên quan khác,Các bên liên quan khác,1.207.414.397,4.584.683.479,1207414397.0,4584683479.0
Bên khác,Bên khác,Bên khác,Bên khác,Bên khác,,
Các khách hàng khác,Bên khác > Các khách hàng khác,Các khách hàng khác,4.378.656,4.510.512,4378656.0,4510512.0
,,,48.750.682.276,62.390.033.730,48750682276.0,62390033730.0
