row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2020VND,2019VND,,
Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Nội thất Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,5.428.649.293,5.749.251.630,5428649293.0,5749251630.0
Các khoản cho vay,Công ty CP Nội thất Hòa Phát > Các khoản cho vay,Các khoản cho vay,-,60.000.000.000,,60000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Nội thất Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,81.000.000.000,,81000000000.0
Cổ tức được chia từ công ty con,Công ty CP Nội thất Hòa Phát > Cổ tức được chia từ công ty con,Cổ tức được chia từ công ty con,335.400.932.685,229.079.774.970,335400932685.0,229079774970.0
Cổ tức nhận được từ công ty con,Công ty CP Nội thất Hòa Phát > Cổ tức nhận được từ công ty con,Cổ tức nhận được từ công ty con,307.423.877.035,229.079.774.970,307423877035.0,229079774970.0
Mua hàng hóa dịch vụ,Công ty CP Nội thất Hòa Phát > Mua hàng hóa dịch vụ,Mua hàng hóa dịch vụ,120.452.891,-,120452891.0,
Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Điện lạnh Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,6.576.212.308,4.389.190.612,6576212308.0,4389190612.0
Các khoản cho vay,Công ty TNHH Điện lạnh Hòa Phát > Các khoản cho vay,Các khoản cho vay,-,19.000.000.000,,19000000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Điện lạnh Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,39.000.000.000,,39000000000.0
Lợi nhuận được chia từ công ty con,Công ty TNHH Điện lạnh Hòa Phát > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,185.420.830.371,103.572.054.343,185420830371.0,103572054343.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Điện lạnh Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,144.445.913.735,103.572.054.343,144445913735.0,103572054343.0
Mua hàng hóa dịch vụ,Công ty TNHH Điện lạnh Hòa Phát > Mua hàng hóa dịch vụ,Mua hàng hóa dịch vụ,69.405.454,-,69405454.0,
Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.714.700.110,2.697.661.695,2714700110.0,2697661695.0
Các khoản cho vay,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Các khoản cho vay,Các khoản cho vay,5.000.000.000,7.000.000.000,5000000000.0,7000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,5.000.000.000,17.500.000.000,5000000000.0,17500000000.0
Cổ tức được chia từ công ty con,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Cổ tức được chia từ công ty con,Cổ tức được chia từ công ty con,1.305.244.349.481,-,1305244349481.0,
Cổ tức nhận được từ công ty con,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Cổ tức nhận được từ công ty con,Cổ tức nhận được từ công ty con,500.000.000.000,-,500000000000.0,
Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty CP Phát triển Nông nghiệp Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Phát triển Nông nghiệp Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,1.122.093.894,1.210.569.237,1122093894.0,1210569237.0
Góp vốn,Công ty CP Phát triển Nông nghiệp Hòa Phát > Góp vốn,Góp vốn,-,220.125.000.000,,220125000000.0
Cổ tức được chia từ công ty con,Công ty CP Phát triển Nông nghiệp Hòa Phát > Cổ tức được chia từ công ty con,Cổ tức được chia từ công ty con,1.357.789.050.000,-,1357789050000.0,
Cổ tức nhận được từ công ty con,Công ty CP Phát triển Nông nghiệp Hòa Phát > Cổ tức nhận được từ công ty con,Cổ tức nhận được từ công ty con,1.357.494.500.000,-,1357494500000.0,
Công ty CP Vận tải biển Hòa Phát,Công ty CP Vận tải biển Hòa Phát,Công ty CP Vận tải biển Hòa Phát,Công ty CP Vận tải biển Hòa Phát,Công ty CP Vận tải biển Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Vận tải biển Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,1.002.425.713,-,1002425713.0,
Công ty TNHH Thương mại Dịch vụ Nhơn Trạch,Công ty TNHH Thương mại Dịch vụ Nhơn Trạch,Công ty TNHH Thương mại Dịch vụ Nhơn Trạch,Công ty TNHH Thương mại Dịch vụ Nhơn Trạch,Công ty TNHH Thương mại Dịch vụ Nhơn Trạch,,
Cung cấp dịch vụ,Công ty TNHH Thương mại Dịch vụ Nhơn Trạch > Cung cấp dịch vụ,Cung cấp dịch vụ,12.053.299,14.806.508,12053299.0,14806508.0
Các khoản cho vay,Công ty TNHH Thương mại Dịch vụ Nhơn Trạch > Các khoản cho vay,Các khoản cho vay,22.300.000.000,-,22300000000.0,
Nhận thanh toán gốc cho vay,Công ty TNHH Thương mại Dịch vụ Nhơn Trạch > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,22.300.000.000,-,22300000000.0,
Công ty TNHH MTV Ông Thép Hòa PhátBình Dương,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương,,
Cung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Cung cấp dịch vụ,Cung cấp dịch vụ,981.338.930,759.360.490,981338930.0,759360490.0
Công ty TNHH MTV Ông Thép Hòa Phát Long AnCung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa PhátBình Dương > Công ty TNHH MTV Ông Thép Hòa Phát Long AnCung cấp dịch vụ,Công ty TNHH MTV Ông Thép Hòa Phát Long AnCung cấp dịch vụ,259.935.993,230.639.350,259935993.0,230639350.0
