row_label_raw,row_label_full,col_0,Tỷ lệ,Số tiền,numeric__Tỷ lệ,numeric__Số tiền
,,,%,VND,,
Lợi nhuận đề phân phối,Lợi nhuận đề phân phối,Lợi nhuận đề phân phối,,1.007.221.022.628,,1007221022628.0
Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,Trích quỹ khen thưởng phúc lợi,,80.000.000.000,,80000000000.0
Trích quỹ thưởng người quản lý hoàn thành kế hoạch,Trích quỹ thưởng người quản lý hoàn thành kế hoạch,Trích quỹ thưởng người quản lý hoàn thành kế hoạch,"1,5 tháng lương",1.749.481.024,,1749481024.0
Trích quỹ thưởng người quản lý hoàn thành kế hoạch,Trích quỹ thưởng người quản lý hoàn thành kế hoạch,Trích quỹ thưởng người quản lý hoàn thành kế hoạch,người quản lý,,,
Trích quỹ đầu tư phát triển,Trích quỹ thưởng người quản lý hoàn thành kế hoạch > Trích quỹ đầu tư phát triển,Trích quỹ đầu tư phát triển,,252.946.541.604,,252946541604.0
Lợi nhuận còn lại sau trích các quỹ,Trích quỹ thưởng người quản lý hoàn thành kế hoạch > Lợi nhuận còn lại sau trích các quỹ,Lợi nhuận còn lại sau trích các quỹ,,672.525.000.000,,672525000000.0
Chia cổ tức,Trích quỹ thưởng người quản lý hoàn thành kế hoạch > Chia cổ tức,Chia cổ tức,15% vốn điều lệ,672.525.000.000,,672525000000.0
