row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGẮN HẠN,100,,4.220.599.097.493,4.954.958.882.676,,100.0,,4220599097493.0,4954958882676.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,971.319.796.063,2.019.751.201.364,,110.0,4.0,971319796063.0,2019751201364.0
1.,1.,1.,Tiền,111,,533.593.680.058,1.068.001.455.183,,111.0,,533593680058.0,1068001455183.0
2.,2.,2.,Các khoản tương đương tiền,112,,437.726.116.005,951.749.746.181,,112.0,,437726116005.0,951749746181.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,2.500.000.000,15.000.000.000,,120.0,,2500000000.0,15000000000.0
1.,1.,1.,Đầu tư nắm giữ đến ngày đáo hạn,123,5,2.500.000.000,15.000.000.000,,123.0,5.0,2500000000.0,15000000000.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,1.167.864.133.440,688.248.075.979,,130.0,,1167864133440.0,688248075979.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,419.797.926.133,374.303.196.427,,131.0,6.0,419797926133.0,374303196427.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,201.134.159.887,136.899.388.645,,132.0,7.0,201134159887.0,136899388645.0
3.,3.,3.,Phải thu về cho vay ngắn hạn,135,,-,448.756.747,,135.0,,,448756747.0
4.,4.,4.,Phải thu ngắn hạn khác,136,8,660.456.213.358,266.256.942.991,,136.0,8.0,660456213358.0,266256942991.0
5.,5.,5.,Dự phòng phải thu ngắn hạn khó đòi,137,9,(113.524.165.938),(89.660.208.831),,137.0,9.0,-113524165938.0,-89660208831.0
IV.,IV.,IV.,Hàng tồn kho,140,10,1.844.120.274.053,1.982.843.489.224,,140.0,10.0,1844120274053.0,1982843489224.0
1.,1.,1.,Hàng tồn kho,141,,1.893.256.275.688,2.016.067.018.548,,141.0,,1893256275688.0,2016067018548.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(49.136.001.635),(33.223.529.324),,149.0,,-49136001635.0,-33223529324.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,234.794.893.937,249.116.116.109,,150.0,,234794893937.0,249116116109.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,16,18.895.237.210,51.445.366.305,,151.0,16.0,18895237210.0,51445366305.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,196.089.917.811,181.290.763.483,,152.0,,196089917811.0,181290763483.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,20,19.809.738.916,16.379.986.321,,153.0,20.0,19809738916.0,16379986321.0
