row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VNDGiá trịcó thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VNDGiá trịcó thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VNDGiá trịcó thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VNDGiá trịcó thể thu hồi
Công ty Cổ phần Bêtông khí Viglacera,Công ty Cổ phần Bêtông khí Viglacera,Công ty Cổ phần Bêtông khí Viglacera,37.207.253.062,4.075.827.202,21.132.524.851,2.155.200.840,37207253062.0,4075827202.0,21132524851.0,2155200840.0
Công ty Cổ phần TưVấn Viglacera,Công ty Cổ phần TưVấn Viglacera,Công ty Cổ phần TưVấn Viglacera,7.224.049.388,-,7.464.370.107,1.135.810.379,7224049388.0,,7464370107.0,1135810379.0
Công ty Cổ phần Pháttriển và Kinh doanhnhà Vĩnh Phúc,Công ty Cổ phần Pháttriển và Kinh doanhnhà Vĩnh Phúc,Công ty Cổ phần Pháttriển và Kinh doanhnhà Vĩnh Phúc,6.276.862.862,-,6.276.862.862,-,6276862862.0,,6276862862.0,
Công ty Cổ phần SadoGermany Window,Công ty Cổ phần SadoGermany Window,Công ty Cổ phần SadoGermany Window,6.175.268.784,3.319.778.605,6.245.072.369,6.245.072.369,6175268784.0,3319778605.0,6245072369.0,6245072369.0
Công ty TNHH JUNA,Công ty TNHH JUNA,Công ty TNHH JUNA,5.191.824.617,-,5.191.824.617,2.595.912.308,5191824617.0,,5191824617.0,2595912308.0
Công ty Cổ phần BáHiễn,Công ty Cổ phần BáHiễn,Công ty Cổ phần BáHiễn,4.908.189.208,-,4.908.189.208,5.969.700,4908189208.0,,4908189208.0,5969700.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,67.414.828.861,13.478.505.037,55.148.810.812,4.569.480.399,67414828861.0,13478505037.0,55148810812.0,4569480399.0
,,,134.398.276.782,20.874.110.844,106.367.654.826,16.707.445.995,134398276782.0,20874110844.0,106367654826.0,16707445995.0
Tổng giá trị dự phòngđã trích lập,Tổng giá trị dự phòngđã trích lập,Tổng giá trị dự phòngđã trích lập,,113.524.165.938,,89.660.208.831,,113524165938.0,,89660208831.0
