row_label_raw,row_label_full,col_0,Tại ngày31/12/2020,Tại ngày01/01/2020,numeric__Tại ngày31/12/2020,numeric__Tại ngày01/01/2020
Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,Ngoại tệ các loại:,,
USD,Ngoại tệ các loại: > USD,USD,"615,72","615,72",615.72,615.72
EUR,Ngoại tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),(Xem trang tiếp theo),,
