row_label_raw,row_label_full,col_0,Tại ngày31/12/2020VND,Tại ngày01/01/2020VND,numeric__Tại ngày31/12/2020VND,numeric__Tại ngày01/01/2020VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
"Thù lao của người đại diện phần vốn góp,Hội đồng quản trị và Ban kiểm soát","Ngắn hạn: > Thù lao của người đại diện phần vốn góp,Hội đồng quản trị và Ban kiểm soát","Thù lao của người đại diện phần vốn góp,Hội đồng quản trị và Ban kiểm soát",518.016.000,650.292.960,518016000.0,650292960.0
Cổ tức phải trả,Ngắn hạn: > Cổ tức phải trả,Cổ tức phải trả,23.440.000,149.929.440.000,23440000.0,149929440000.0
"Nhận ký quỹ, ký cược","Ngắn hạn: > Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",775.000.000,4.199.000.000,775000000.0,4199000000.0
"Các khoản phải trả, phải nộp khác","Ngắn hạn: > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",86.628.744,33.855.306,86628744.0,33855306.0
Cộng,Ngắn hạn: > Cộng,Cộng,1.403.084.744,154.812.588.266,1403084744.0,154812588266.0
Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,Dài hạn:,,
Phải trả cho các bên liên quan (*),Dài hạn: > Phải trả cho các bên liên quan (*),Phải trả cho các bên liên quan (*),33.600.000.000,33.600.000.000,33600000000.0,33600000000.0
