row_label_raw,row_label_full,col_0,Tại ngày 01/01/2020VND,Tại ngày 01/01/2020VND_1,Trong nămVND,Trong nămVND_1,Tại ngày 31/12/2020VND,Tại ngày 31/12/2020VND_1,numeric__Tại ngày 01/01/2020VND,numeric__Tại ngày 01/01/2020VND_1,numeric__Trong nămVND,numeric__Trong nămVND_1,numeric__Tại ngày 31/12/2020VND,numeric__Tại ngày 31/12/2020VND_1
,,,Phải thu,Phải nộp,Phải nộp,Đã nộp,Phải thu,Phải nộp,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,3.042.992.925,12.499.374.420,15.542.367.345,-,-,,3042992925.0,12499374420.0,15542367345.0,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,11.581.455.243,22.338.616.299,26.107.468.678,-,7.812.602.864,,11581455243.0,22338616299.0,26107468678.0,,7812602864.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,-,439.026.836,4.749.397.381,4.264.269.749,-,924.154.468,,439026836.0,4749397381.0,4264269749.0,,924154468.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,170.608.437,935.286.990,924.999.130,-,180.896.297,,170608437.0,935286990.0,924999130.0,,180896297.0
"Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất","Thuế nhà đất, tiền thuê đất",-,-,18.300.327.253,18.300.327.253,-,-,,,18300327253.0,18300327253.0,,
"Thuế, phí và lệ phí khác","Thuế, phí và lệ phí khác","Thuế, phí và lệ phí khác",2.085.005,110.325.940,572.055.650,571.848.750,2.085.005,110.532.840,2085005.0,110325940.0,572055650.0,571848750.0,2085005.0,110532840.0
Cộng,Cộng,Cộng,2.085.005,15.344.409.381,59.395.057.993,65.711.280.905,2.085.005,9.028.186.469,2085005.0,15344409381.0,59395057993.0,65711280905.0,2085005.0,9028186469.0
