row_label_raw,row_label_full,col_0,Tại ngày31/12/2020VND,Tại ngày01/01/2020VND,numeric__Tại ngày31/12/2020VND,numeric__Tại ngày01/01/2020VND
Công ty TNHH Dasan Hygiene Vina,Công ty TNHH Dasan Hygiene Vina,Công ty TNHH Dasan Hygiene Vina,12.053.049.485,-,12053049485.0,
Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,7.760.026.614,4.458.384.213,7760026614.0,4458384213.0
Công ty TNHH Gia Thủy,Công ty TNHH Gia Thủy,Công ty TNHH Gia Thủy,7.063.985.281,,7063985281.0,
Công ty TNHH Hha - Pro,Công ty TNHH Hha - Pro,Công ty TNHH Hha - Pro,6.720.183.102,13.440.441.412,6720183102.0,13440441412.0
Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,4.704.323.812,3.239.261.786,4704323812.0,3239261786.0
Công ty TNHH Tân Việt,Công ty TNHH Tân Việt,Công ty TNHH Tân Việt,-,6.715.792.021,,6715792021.0
Các khách hàng khác,Các khách hàng khác,Các khách hàng khác,8.687.869.708,4.374.248.564,8687869708.0,4374248564.0
Cộng,Cộng,Cộng,46.989.438.002,32.228.127.996,46989438002.0,32228127996.0
