row_label_raw,row_label_full,col_0,Tại ngày31/12/2020VND,Tại ngày01/01/2020VND,numeric__Tại ngày31/12/2020VND,numeric__Tại ngày01/01/2020VND
Tiền mặt,Tiền mặt,Tiền mặt,82.957.917,33.370.393,82957917.0,33370393.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,31.806.377.517,184.130.163.834,31806377517.0,184130163834.0
Cộng,Cộng,Cộng,31.889.335.434,184.163.534.227,31889335434.0,184163534227.0
