row_label_raw,row_label_full,Tên,Chức vụ,numeric__Chức vụ
Ông Phan Đình Thám,Ông Phan Đình Thám,Ông Phan Đình Thám,Tổng Giá,
Ông Đình Ngọc Thuận,Ông Đình Ngọc Thuận,Ông Đình Ngọc Thuận,Phó Tổng,
Bà Nguyễn Thị Hạnh,Bà Nguyễn Thị Hạnh,Bà Nguyễn Thị Hạnh,Phó Tổng,
Ông Nguyễn Long Bôn,Ông Nguyễn Long Bôn,Ông Nguyễn Long Bôn,Phó Tổng,
Ông Trần Thanh Hải,Ông Trần Thanh Hải,Ông Trần Thanh Hải,Phó Tổng,
Ông Nguyễn Minh Khoa,Ông Nguyễn Minh Khoa,Ông Nguyễn Minh Khoa,Giám đốc,
Bà Lai Thị Đài Trang,Bà Lai Thị Đài Trang,Bà Lai Thị Đài Trang,Giám đốc,
