row_label_raw,row_label_full,Tên,Chức vụ,numeric__Chức vụ
Ông Trần Ngọc Tông,Ông Trần Ngọc Tông,Ông Trần Ngọc Tông,Trường B,
Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Bà Phạm Thị Cẩm Hà,Kiểm soát,
Bà Đăng Lê Bích Phương,Bà Đăng Lê Bích Phương,Bà Đăng Lê Bích Phương,Kiểm soát,
