row_label_raw,row_label_full,STT,Tên,Địa chỉ,Ngành nghề chính,Tỷ lệ vốn góp,numeric__Tên,numeric__Địa chỉ,numeric__Ngành nghề chính,numeric__Tỷ lệ vốn góp
,,,Công ty liên kết:,Công ty liên kết:,Công ty liên kết:,Công ty liên kết:,,,,
1.,1.,1.,Công ty Cổ phần Xây dựng Đồng Nai,"Số 9 Huỳnh Văn Nghệ, P. Bửu Long, TP. Biên Hòa, Tĩnh Đồng Nai",Xây dựng công trình,"40,00%",,,,0.4
2.,2.,2.,Công ty Cổ phần Sơn Đồng Nai,"Đường 7, KCN Biên Hòa 1, P. An Bình, TP. Biên Hòa, Tĩnh Đồng Nai","Sản xuất kinh doanh sản phẩm về sơn, keo","30,01%",,,,0.30010000000000003
3.,3.,3.,Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1- Đồng Nai,"15 Đồng Khởi, P. Tân Tiến, TP. Biên Hòa, Tĩnh Đồng Nai",Xây dựng công trình và sản xuất gạch ngói,"20,00%",,,,0.2
4.,4.,4.,Trường Cao đẳng Công nghệ và Quản trị Sonadezi,"Số 1, Đường 6A, KCN Biên Hòa 2, TP. Biên Hòa, Tĩnh Đồng Nai",Giáo dục - Đào tạo - Dịch vụ,"40,00%",,,,0.4
5.,5.,5.,Công ty Cổ phần Đầu tư Quốc lộ 91 Cần Thơ - An Giang,"Số 315, Đường Võ Nguyên Giáp, Xã Phước Tân, TP. Biên Hòa, Tĩnh Đồng Nai","Xây dựng công trình giao thông, đầu tư xây dựng công trình giao thông (theo phương thức hợp đồng Xây dựng - Kinh doanh - Chuyển giao (BOT))","39,72%",,,,0.3972
6.,6.,6.,Công ty Cổ phần Kinh doanh nhà Đồng Nai,"Số 121 Phan Chu Trinh, P. Quang Vinh, TP. Biên Hòa, Tĩnh Đồng Nai","Kinh doanh nhà và hạ tầng, xây dựng","36,00%",,,,0.36
