row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,26.196.559.400,25.948 690.282,26196559400.0,
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,-,62.150.000,,62150000.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,649.897.653,311.080.994,649897653.0,311080994.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.077.758.222,949.725.079,1077758222.0,949725079.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",24.182.978,4.500.000,24182978.0,4500000.0
Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,3.325.055.532,2.013.302.045,3325055532.0,2013302045.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.814.793.306,1.898 659.600,1814793306.0,
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,14.510.459.677,14.315 675.875,14510459677.0,
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,4.059.601.200,4.126.062.000,4059601200.0,4126062000.0
Chi phí khác,Chi phí khác,Chi phí khác,10.450.858.477,10.189.613.875,10450858477.0,10189613875.0
Cộng,Cộng,Cộng,47.518.806.768,45.503.783.875,47518806768.0,45503783875.0
