row_label_raw,row_label_full,col_0,Tại ngày 31/12/2020VND > Giá trị,Tại ngày 31/12/2020VND > Số có khả năng trả nợ,Tại ngày 01/01/2020VND > Giá trị,Tại ngày 01/01/2020VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2020VND > Giá trị,numeric__Tại ngày 31/12/2020VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2020VND > Giá trị,numeric__Tại ngày 01/01/2020VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm mục 7,Phải trả cho các bên liên quan - Xem thêm mục 7,Phải trả cho các bên liên quan - Xem thêm mục 7,2.942.501.810,2.942.501.810,2.023.115.949,2.023.115.949,2942501810.0,2942501810.0,2023115949.0,2023115949.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,,,,,
Công ty TNHH Xây dựng dịch vụ Tân Việt,Phải trả cho người bán: > Công ty TNHH Xây dựng dịch vụ Tân Việt,Công ty TNHH Xây dựng dịch vụ Tân Việt,4.263.264.296,4.263.264.296,3.645.317.517,3.645.317.517,4263264296.0,4263264296.0,3645317517.0,3645317517.0
Phải trả cho các đối tượng khác,Phải trả cho người bán: > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,1.631.801.899,1.631.801.899,747.573.204,747.573.204,1631801899.0,1631801899.0,747573204.0,747573204.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,8.837.568.005,8.837.568.005,6.416.006.670,6.416.006.670,8837568005.0,8837568005.0,6416006670.0,6416006670.0
