row_label_raw,row_label_full,Lợi nhuận kế toán trước thuế trong năm,Năm 2020VND > 441.282.787.133,Năm 2019VND > 409.302.295.835,numeric__Năm 2020VND > 441.282.787.133,numeric__Năm 2019VND > 409.302.295.835
Cộng: Các khoản điều chỉnh tăng,Cộng: Các khoản điều chỉnh tăng,Cộng: Các khoản điều chỉnh tăng,10.665.036.918,923.060.099,10665036918.0,923060099.0
Trừ: Thu nhập được miễn thuế,Trừ: Thu nhập được miễn thuế,Trừ: Thu nhập được miễn thuế,(340.254.742.556),(199.507.083.123),-340254742556.0,-199507083123.0
Thu nhập tính thuế từ hoạt động kinh doanh,Thu nhập tính thuế từ hoạt động kinh doanh,Thu nhập tính thuế từ hoạt động kinh doanh,111.693.081.495,210.718.272.811,111693081495.0,210718272811.0
Thuế suất thuế TNDN hiện hành,Thuế suất thuế TNDN hiện hành,Thuế suất thuế TNDN hiện hành,20%,20%,0.2,0.2
Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,Chi phí thuế TNDN tính trên thu nhập chịu thuế năm hiện hành,22.338.616.299,42.143.654.562,22338616299.0,42143654562.0
