row_label_raw,row_label_full,Số dư đầu năm > Trích lập trong năm,Năm 2020VND > 21.744.376.726 > 3.355.019.000,Năm 2019VND > 20.652.822.726 > 6.776.000.000,numeric__Năm 2020VND > 21.744.376.726 > 3.355.019.000,numeric__Năm 2019VND > 20.652.822.726 > 6.776.000.000
Tăng khác,Tăng khác,Tăng khác,29.800.000,32.125.000,29800000.0,32125000.0
Sử dụng trong năm,Sử dụng trong năm,Sử dụng trong năm,(4.625.945.300),(5.716.571.000),-4625945300.0,-5716571000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,20.503.250.426,21.744.376.726,20503250426.0,21744376726.0
