row_label_raw,row_label_full,col_0,CHÍ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,Tiền thu từ đi vay,33,12.895.695.585.492,9.892.709.662.524,,33.0,12895695585492.0,9892709662524.0
2.,III. > 2.,2.,Tiền trả nợ gốc vay,34,(2.946.203.319.467),(6.239.056.370.974),,34.0,-2946203319467.0,-6239056370974.0
2.,III. > 2.,2.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,9.949.492.266.025,3.653.653.291.550,,40.0,9949492266025.0,3653653291550.0
2.,III. > 2.,2.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,2.770.247.868.145,668.314.543.655,,50.0,2770247868145.0,668314543655.0
2.,III. > 2.,2.,Tiền và tương đương tiền đầu năm,60,8.193.082.828.802,7.524.395.202.881,,60.0,8193082828802.0,7524395202881.0
2.,III. > 2.,2.,Ảnh hưởng của thay đối tỷ giá hồi đoái quy đổi ngoại tệ,61,(1.286.090),373.082.266,,61.0,-1286090.0,373082266.0
2.,III. > 2.,2.,Tiền và tương đương tiền cuối năm (70=50+60+61),70,10.963.329.410.857,8.193.082.828.802,,70.0,10963329410857.0,8193082828802.0
