row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ
a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,3.462.064.649.298,3.462.064.649.298,2.181.208.236.535,2.181.208.236.535,3462064649298.0,3462064649298.0,2181208236535.0,2181208236535.0
Tập đoàn Samsung C&T,Tập đoàn Samsung C&T,Tập đoàn Samsung C&T,1.157.491.072.304,1.157.491.072.304,729.131.176.221,729.131.176.221,1157491072304.0,1157491072304.0,729131176221.0,729131176221.0
Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,890.424.236.375,890.424.236.375,262.131.657.272,262.131.657.272,890424236375.0,890424236375.0,262131657272.0,262131657272.0
Tổng Công ty Lắp máy Việt Nam - CTCP,Tổng Công ty Lắp máy Việt Nam - CTCP,Tổng Công ty Lắp máy Việt Nam - CTCP,669.345.847.010,669.345.847.010,728.485.049.095,728.485.049.095,669345847010.0,669345847010.0,728485049095.0,728485049095.0
Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,Tập đoàn Điện lực Việt Nam,61.539.096.219,61.539.096.219,93.962.315.579,93.962.315.579,61539096219.0,61539096219.0,93962315579.0,93962315579.0
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,683.264.397.390,683.264.397.390,367.498.038.368,367.498.038.368,683264397390.0,683264397390.0,367498038368.0,367498038368.0
b. Phải trả người bán là các bên liên quan(chỉ tiết tại Thuyết minh số 38),b. Phải trả người bán là các bên liên quan(chỉ tiết tại Thuyết minh số 38),b. Phải trả người bán là các bên liên quan(chỉ tiết tại Thuyết minh số 38),9.793.475.832.511,9.793.475.832.511,12.040.025.823.345,12.040.025.823.345,9793475832511.0,9793475832511.0,12040025823345.0,12040025823345.0
,,,13.255.540.481.809,13.255.540.481.809,14.221.234.059.880,14.221.234.059.880,13255540481809.0,13255540481809.0,14221234059880.0,14221234059880.0
