row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > VND Số có khả năng trả nợ,Số đầu năm > Tăng,Trong năm > (Giảm),Trong năm > VND Tăng/(giảm) chênh lệch tỷ giá,Số cuối năm > Giá trị,Số cuối năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > VND Số có khả năng trả nợ,numeric__Số đầu năm > Tăng,numeric__Trong năm > (Giảm),numeric__Trong năm > VND Tăng/(giảm) chênh lệch tỷ giá,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > VND Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,3.654.287.457.540,3.654.287.457.540,24.402.824.512.745,(16.689.170.079.874),(17.894.264.191),11.350.047.626.220,11.350.047.626.220,3654287457540.0,3654287457540.0,24402824512745.0,-16689170079874.0,-17894264191.0,11350047626220.0,11350047626220.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,352.962.544.768,352.962.544.768,819.048.981.155,(352.962.544.768),23.827.057.472,842.876.038.627,842.876.038.627,352962544768.0,352962544768.0,819048981155.0,-352962544768.0,23827057472.0,842876038627.0,842876038627.0
,,,4.007.250.002.308,4.007.250.002.308,25.221.873.493.900,(17.042.132.624.642),5.932.793.281,12.192.923.664.847,12.192.923.664.847,4007250002308.0,4007250002308.0,25221873493900.0,-17042132624642.0,5932793281.0,12192923664847.0,12192923664847.0
