row_label_raw,row_label_full,col_0,Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
,,,VND,VND,,
"Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay",8.300.582.526,7.624.293.654,8300582526.0,7624293654.0
Lãi từ kinh doanh chứng khoán,Lãi từ kinh doanh chứng khoán,Lãi từ kinh doanh chứng khoán,5.870.904.285,63.974.034.061,5870904285.0,63974034061.0
Lãi từ hoạt động hợp tác đầu tư,Lãi từ hoạt động hợp tác đầu tư,Lãi từ hoạt động hợp tác đầu tư,298.660.811.329,243.826.940.894,298660811329.0,243826940894.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,14.704.189.151,11.905.070.800,14704189151.0,11905070800.0
Lãi chênh lệch tỷ giá phát sinh trong kỳ,Lãi chênh lệch tỷ giá phát sinh trong kỳ,Lãi chênh lệch tỷ giá phát sinh trong kỳ,17.280.149.773,22.010.817.437,17280149773.0,22010817437.0
Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,Lãi từ thanh lý các khoản đầu tư,10.435.352.053,13.012.728.734,10435352053.0,13012728734.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,-,64.512.411,,64512411.0
,,,355.251.989.117,362.418.397.991,355251989117.0,362418397991.0
Trong đó: Doanh thu hoạt động tài chính từ các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 44),Trong đó: Doanh thu hoạt động tài chính từ các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 44),Trong đó: Doanh thu hoạt động tài chính từ các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 44),2.055.711.778,181.373.700,2055711778.0,181373700.0
