row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2022 > VND,01/01/2022 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2022 > VND,numeric__01/01/2022 > VND
100,100,100,A. TÀI SẢN NGÁN HẠN,,2.852.384.184.578,3.460.860.298.823,,,2852384184578.0,3460860298823.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,316.341.744.567,818.291.965.088,,4.0,316341744567.0,818291965088.0
111,111,111,1. Tiền,,315.491.744.567,731.791.965.088,,,315491744567.0,731791965088.0
112,112,112,2. Các khoản tương đương tiền,,850.000.000,86.500.000.000,,,850000000.0,86500000000.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,5,169.599.116.037,292.838.229.193,,5.0,169599116037.0,292838229193.0
121,121,121,1. Chứng khoán kinh doanh,,208.481.489.025,278.544.699.960,,,208481489025.0,278544699960.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(52.882.372.988),(2.806.470.767),,,-52882372988.0,-2806470767.0
123,123,123,3. Đầu tư nắm giữ đến ngày đáo hạn,,14.000.000.000,17.100.000.000,,,14000000000.0,17100000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.804.836.080.653,1.866.712.388.543,,,1804836080653.0,1866712388543.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,453.956.533.662,623.294.159.652,,6.0,453956533662.0,623294159652.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,418.544.595.344,53.152.691.917,,7.0,418544595344.0,53152691917.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,65.974.014.443,93.767.114.978,,8.0,65974014443.0,93767114978.0
136,136,136,4. Phải thu ngắn hạn khác,9,867.379.670.592,1.097.519.155.384,,9.0,867379670592.0,1097519155384.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(1.073.044.888),(1.073.044.888),,,-1073044888.0,-1073044888.0
139,139,139,6. Tài sản thiếu chờ xử lý,,54.311.500,52.311.500,,,54311500.0,52311500.0
140,140,140,IV. Hàng tồn kho,11,540.950.398.006,430.407.631.422,,11.0,540950398006.0,430407631422.0
141,141,141,1. Hàng tồn kho,,540.950.398.006,430.407.631.422,,,540950398006.0,430407631422.0
150,150,150,V. Tài sản ngắn hạn khác,,20.656.845.315,52.610.084.577,,,20656845315.0,52610084577.0
151,151,151,1. Chi phí trả trước ngắn hạn,16,6.788.067.511,5.742.351.514,,16.0,6788067511.0,5742351514.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,13.793.906.658,46.762.941.881,,,13793906658.0,46762941881.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,21,74.871.146,104.791.182,,21.0,74871146.0,104791182.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.384.949.502.510,4.083.436.239.963,,,4384949502510.0,4083436239963.0
210,210,210,I. Các khoản phải thu dài hạn,,61.572.522.782,234.788.228.172,,,61572522782.0,234788228172.0
211,211,211,1. Phải thu dài hạn của khách hàng,6,25.439.787.052,43.019.265.317,,6.0,25439787052.0,43019265317.0
212,212,212,2. Trả trước cho người bán dài hạn,7,,161.700.000.000,,7.0,,161700000000.0
215,215,215,3. Phải thu về cho vay dài hạn,8,18.841.300.000,9.616.800.000,,8.0,18841300000.0,9616800000.0
216,216,216,4. Phải thu dài hạn khác,9,17.291.435.730,20.452.162.855,,9.0,17291435730.0,20452162855.0
