row_label_raw,row_label_full,Ông Hoàng Lê Sơn,Chú tịch HĐQT,480.000.000,436.000.000,numeric__Chú tịch HĐQT,numeric__480.000.000,numeric__436.000.000
Ông Hoàng Lê Sơn,Ông Hoàng Lê Sơn,Ông Hoàng Lê Sơn,Chú tịch UB kiểm toán,,,,,
Ông Phương Xuân Thụy,Ông Hoàng Lê Sơn > Ông Phương Xuân Thụy,Ông Phương Xuân Thụy,Thành viên HĐQT,465.600.000,422.920.000,,465600000.0,422920000.0
Ông Hồ Anh Dũng (*),Ông Hoàng Lê Sơn > Ông Hồ Anh Dũng (*),Ông Hồ Anh Dũng (*),Thành viên HĐQT,155.200.000,422.920.000,,155200000.0,422920000.0
Ông Trần Việt Anh,Ông Hoàng Lê Sơn > Ông Trần Việt Anh,Ông Trần Việt Anh,Thành viên HĐQT Tổng Giám đốc,1.799.344.620,1.625.684.697,,1799344620.0,1625684697.0
Ông Vũ Đức Hưng (*),Ông Hoàng Lê Sơn > Ông Vũ Đức Hưng (*),Ông Vũ Đức Hưng (*),Thành viên HĐQT,-,35.200.000,,,35200000.0
Ông Bùi Quang Bách,Ông Hoàng Lê Sơn > Ông Bùi Quang Bách,Ông Bùi Quang Bách,Thành viên HĐQT,256.000.000,138.000.000,,256000000.0,138000000.0
Ông Nguyễn Minh Tùng,Ông Hoàng Lê Sơn > Ông Nguyễn Minh Tùng,Ông Nguyễn Minh Tùng,Phó Tổng Giám đốc,1.880.000.000,1.635.000.000,,1880000000.0,1635000000.0
