row_label_raw,row_label_full,a),Ngắn hạn,numeric__Ngắn hạn
-,-,-,Doanh thu nhận trước,
b),b),b),Dài hạn,
-,-,-,Doanh thu nhận trước,
-,-,-,Doanh thu cho thuê đất khu công nghiệp,
