row_label_raw,row_label_full,col_0,31/12/2022 > Giá gốc,31/12/2022 > Giá trị cóthe thu hồi,01/01/2022 > Giá gốc,01/01/2022 > Giá trị cóthe thu hồi,numeric__31/12/2022 > Giá gốc,numeric__31/12/2022 > Giá trị cóthe thu hồi,numeric__01/01/2022 > Giá gốc,numeric__01/01/2022 > Giá trị cóthe thu hồi
,,,VND,VND,VND,VND,,,,
"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi+ Công ty Nha Trang Charter+ Các đối tượng khác","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi+ Công ty Nha Trang Charter+ Các đối tượng khác","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi+ Công ty Nha Trang Charter+ Các đối tượng khác",690.410.000382.634.888,-,690.410.000494.354.054,-111.719.166,6.904100003826349e+17,,6.90410000494354e+17,-111719166.0
,,,1.073.044.888,-,1.184.764.054,111.719.166,1073044888.0,,1184764054.0,111719166.0
