row_label_raw,row_label_full,col_0,col_1,31/12/2022,01/01/2022,numeric__col_1,numeric__31/12/2022,numeric__01/01/2022
,,,,VND,VND,,,
-,-,-,Từ 1 năm trở xuống,2.746.280.754,1.871.354.960,,2746280754.0,1871354960.0
-,-,-,Trên 1 năm đến 5 năm,10.381.659.447,-,,10381659447.0,
-,-,-,Trên 5 năm,18.104.757.329,19.950.800.981,,18104757329.0,19950800981.0
