row_label_raw,row_label_full,31/12/2022,01/01/2022,numeric__01/01/2022
VND,VND,VND,VND,
40.332.076.048,VND > 40.332.076.048,40.332.076.048,33.802.794.345,33802794345.0
3.572.339.361,VND > 3.572.339.361,3.572.339.361,1.251.589.928,1251589928.0
-,VND > -,-,371.442.750,371442750.0
-,VND > -,-,20.745.445.205,20745445205.0
7.008.999.619,VND > 7.008.999.619,7.008.999.619,4.658.838.817,4658838817.0
50.913.415.028,VND > 50.913.415.028,50.913.415.028,60.830.111.045,60830111045.0
25.039.137.846,VND > 25.039.137.846,25.039.137.846,11.401.219.722,11401219722.0
31/12/2022,31/12/2022,31/12/2022,01/01/2022,
VND,VND,VND,VND,
2.888.200.746,VND > 2.888.200.746,2.888.200.746,2.372.423.187,2372423187.0
2.888.200.746,VND > 2.888.200.746,2.888.200.746,2.372.423.187,2372423187.0
3.991.308.928,VND > 3.991.308.928,3.991.308.928,4.283.242.310,4283242310.0
68.801.561.212,VND > 68.801.561.212,68.801.561.212,70.272.609.078,70272609078.0
72.792.870.140,VND > 72.792.870.140,72.792.870.140,74.555.851.388,74555851388.0
31/12/2022,31/12/2022,31/12/2022,01/01/2022,
VND,VND,VND,VND,
1.151.764.127,VND > 1.151.764.127,1.151.764.127,834.074.559,834074559.0
290.838.690,VND > 290.838.690,290.838.690,1.902.542.372,1902542372.0
17.607.601.670,VND > 17.607.601.670,17.607.601.670,923.262.303,923262303.0
7.612.353.218,VND > 7.612.353.218,7.612.353.218,4.441.298.708,4441298708.0
1.493.572.319,VND > 1.493.572.319,1.493.572.319,1.493.572.319,1493572319.0
226.698.417.379,VND > 226.698.417.379,226.698.417.379,315.326.351.000,315326351000.0
302.947.836.584,VND > 302.947.836.584,302.947.836.584,288.358.441.061,288358441061.0
87.859.166.149,VND > 87.859.166.149,87.859.166.149,85.966.974.281,85966974281.0
17.774.533.666,VND > 17.774.533.666,17.774.533.666,17.774.533.666,17774533666.0
-,VND > -,-,3.269.986.801,3269986801.0
-,VND > -,-,5.000.000.001,5000000001.0
4.241.711.853,VND > 4.241.711.853,4.241.711.853,18.703.557.281,18703557281.0
667.677.795.655,VND > 667.677.795.655,667.677.795.655,743.994.594.371,743994594371.0
16.286.087.705,VND > 16.286.087.705,16.286.087.705,9.247.163.321,9247163321.0
162.890.000.000,VND > 162.890.000.000,162.890.000.000,96.000.000.001,96000000001.0
3.958.421.917,3.958.421.917,3.958.421.917,,
183.134.509.622,3.958.421.917 > 183.134.509.622,183.134.509.622,105.247.163.321,105247163321.0
6.106.520.547,3.958.421.917 > 6.106.520.547,6.106.520.547,5.907.419.171,5907419171.0
6.106.520.547,3.958.421.917 > 6.106.520.547,6.106.520.547,5.907.419.171,5907419171.0
