row_label_raw,row_label_full,col_0,col_1,31/12/2022 > Giá trị,31/12/2022 > Dự phòng,01/01/2022 > Giá trị,01/01/2022 > Dự phòng,numeric__col_1,numeric__31/12/2022 > Giá trị,numeric__31/12/2022 > Dự phòng,numeric__01/01/2022 > Giá trị,numeric__01/01/2022 > Dự phòng
,,,,VND,VND,VND,VND,,,,,
a),a),a),Ngắn hạn,,,,,,,,,
a),a) > a),a),Bên liên quan,44.841.000,-,-,-,,44841000.0,,,
a),a) > a),a),- Công ty CP Đầu tư Infinity Group,44.841.000,-,,-,,44841000.0,,,
a),a) > a),a),Bên khác,453.911.692.662,(798.025.478),623.294.159.652,(823.712.388),,453911692662.0,-798025478.0,623294159652.0,-823712388.0
a),a) > a),a),- Công ty TNHH Điện cơ Solen (Việt Nam),38.599.416.862,-,40.082.406.257,-,,38599416862.0,,40082406257.0,
a),a) > a),a),- Công ty TNHH Một thành viên Thông tin M3,-,-,32.661.161.610,-,,,,32661161610.0,
a),a) > a),a),- Chi nhánh Công ty Cổ phần Viễn thông FPT,87.161.654.195,-,46.407.930.800,-,,87161654195.0,,46407930800.0,
a),a) > a),a),- Công ty TNHH Sản phẩm Công nghiệp Toshiba Asia,56.302.198.719,-,25.004.089.106,-,,56302198719.0,,25004089106.0,
a),a) > a),a),- Công ty TNHH MTV Tổng Công ty Sản xuất Thiết bị Viettel,50.094.743.045,-,-,-,,50094743045.0,,,
a),a) > a),a),- Phải thu chứng khoán kinh doanh,-,-,124.593.295.730,-,,,,124593295730.0,
a),a) > a),a),- Các khoản phải thu khách hàng khác,221.753.679.841,(798.025.478),354.545.276.149,(823.712.388),,221753679841.0,-798025478.0,354545276149.0,-823712388.0
a),a) > a),a),,453.956.533.662,(798.025.478),623.294.159.652,(823.712.388),,453956533662.0,-798025478.0,623294159652.0,-823712388.0
b),b),b),Dài hạn,,,,,,,,,
b),b),b),Bên khác,,,,,,,,,
b),b) > b),b),- Khách hàng Dự án Chung cư Samland Giai Việt,16.274.147.052,-,33.166.202.317,-,,16274147052.0,,33166202317.0,
b),b) > b),b),- Khách hàng Dự án Chung cư Samland Airport,9.165.640.000,-,9.853.063.000,-,,9165640000.0,,9853063000.0,
b),b) > b),b),,25.439.787.052,-,43.019.265.317,-,,25439787052.0,,43019265317.0,
7,7,7,.TRẢ TRƯỚC CHO NGƯỜI BẢN,,,,,,,,,
7,7,7,,31/12/2022,31/12/2022,01/01/2022,01/01/2022,,,,,
7,7,7,,Giá trị,Dự phòng,Giá trị,Dự phòng,,,,,
7,7,7,,VND,VND,VND,VND,,,,,
a),a),a),Ngắn hạn,,,,,,,,,
a),a),a),Bên khác,,,,,,,,,
a),a) > a),a),- Quỹ đầu tư cơ hội PVI (*),368.587.150.000,-,-,-,,368587150000.0,,,
a),a) > a),a),- Quỹ đầu tư hạ tầng PVI (**),27.000.000.000,-,-,-,,27000000000.0,,,
a),a) > a),a),- Trà trước cho người bán khác,22.957.445.344,(275.019.410),53.152.691.917,(241.972.500),,22957445344.0,-275019410.0,53152691917.0,-241972500.0
a),a) > a),a),,418.544.595.344,(275.019.410),53.152.691.917,(241.972.500),,418544595344.0,-275019410.0,53152691917.0,-241972500.0
b),b),b),Dài hạn,,,,,,,,,
b),b),b),Bên khác,,,,,,,,,
b),b) > b),b),- Quỹ đầu tư cơ hội PVI (*),-,-,161.700.000.000,-,,,,161700000000.0,
b),b) > b),b),,-,-,161.700.000.000,-,,,,161700000000.0,
