row_label_raw,row_label_full,col_0,col_1,31/12/2022,01/01/2022,numeric__col_1,numeric__31/12/2022,numeric__01/01/2022
,,,,VND,VND,,,
-,-,-,Từ 1 năm trở xuống,46.620.962.558,10.902.547.501,,46620962558.0,10902547501.0
-,-,-,Trên 1 năm đến 5 năm,44.625.384.708,35.292.734.010,,44625384708.0,35292734010.0
-,-,-,Trên 5 năm,174.009.720,138.000.000,,174009720.0,138000000.0
