row_label_raw,row_label_full,Mối quan hệ,Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
,,,VND,VND,,
Chủ tịch HĐQT,Chủ tịch HĐQT,Chủ tịch HĐQT,480.000.000,436.000.000,480000000.0,436000000.0
Chủ tịch UB kiểm toán,Chủ tịch UB kiểm toán,Chủ tịch UB kiểm toán,,,,
Thành viên HĐQT,Chủ tịch UB kiểm toán > Thành viên HĐQT,Thành viên HĐQT,465.600.000,422.920.000,465600000.0,422920000.0
Thành viên HĐQT,Chủ tịch UB kiểm toán > Thành viên HĐQT,Thành viên HĐQT,155.200.000,422.920.000,155200000.0,422920000.0
Thành viên HĐQT Tổng Giám đốc,Chủ tịch UB kiểm toán > Thành viên HĐQT Tổng Giám đốc,Thành viên HĐQT Tổng Giám đốc,1.799.344.620,1.625.684.697,1799344620.0,1625684697.0
Thành viên HĐQT,Chủ tịch UB kiểm toán > Thành viên HĐQT,Thành viên HĐQT,-,35.200.000,,35200000.0
Thành viên HĐQT,Chủ tịch UB kiểm toán > Thành viên HĐQT,Thành viên HĐQT,256.000.000,138.000.000,256000000.0,138000000.0
Phó Tổng Giám đốc,Chủ tịch UB kiểm toán > Phó Tổng Giám đốc,Phó Tổng Giám đốc,1.880.000.000,1.635.000.000,1880000000.0,1635000000.0
