row_label_raw,row_label_full,col_0,Hạn mức,Thời hạn vay,Mục đích vay,Lãi suất,Hình thức đảm bảo,31/12/2022,31/12/2022_1,numeric__Hạn mức,numeric__Thời hạn vay,numeric__Mục đích vay,numeric__Lãi suất,numeric__Hình thức đảm bảo,numeric__31/12/2022,numeric__31/12/2022_1
,,,Hạn mức,Thời hạn vay,Mục đích vay,Lãi suất,Hình thức đảm bảo,USD,VND,,,,,,,
(6) Ngân hàng TMCP Kỹ Thương - CN Chợ Lớn,(6) Ngân hàng TMCP Kỹ Thương - CN Chợ Lớn,(6) Ngân hàng TMCP Kỹ Thương - CN Chợ Lớn,(6) Ngân hàng TMCP Kỹ Thương - CN Chợ Lớn,(6) Ngân hàng TMCP Kỹ Thương - CN Chợ Lớn,(6) Ngân hàng TMCP Kỹ Thương - CN Chợ Lớn,(6) Ngân hàng TMCP Kỹ Thương - CN Chợ Lớn,(6) Ngân hàng TMCP Kỹ Thương - CN Chợ Lớn,"1.150.608,64",27.338.461.286,,,,,,1150608.64,27338461286.0
- Hợp đồng hạn mức số CLN2021187953/HĐCTD ngày 18/10/2021 kèm phụ lực sốCLN2021187953/HDCTD/PL627753 ngày22/10/2022,- Hợp đồng hạn mức số CLN2021187953/HĐCTD ngày 18/10/2021 kèm phụ lực sốCLN2021187953/HDCTD/PL627753 ngày22/10/2022,- Hợp đồng hạn mức số CLN2021187953/HĐCTD ngày 18/10/2021 kèm phụ lực sốCLN2021187953/HDCTD/PL627753 ngày22/10/2022,250.000.000.000 VND,Đến ngày22/10/2023,Tài trợ vốn lưu động,Theo từng giấy nhận nợ,Chứng thư bảo lãnh của Công ty Cổ phần SAM Holdings.,1.150.608.64,27.338.461.286,,,,,,115060864.0,27338461286.0
(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,(7) Ngân hàng TMCP Việt Á - Chi nhánh Thành phố Hồ Chí Minh,10.000.000.000,,,,,,,10000000000.0
- Hợp đồng tín dụng số 020-48/21/VAB/HĐTDTDHngày 26/05/2021,- Hợp đồng tín dụng số 020-48/21/VAB/HĐTDTDHngày 26/05/2021,- Hợp đồng tín dụng số 020-48/21/VAB/HĐTDTDHngày 26/05/2021,700.000.000.000 VND,Đến ngày22/06/2023,"Bổ sung vốn thực hiện Dự án Khu dân cư tại xã Long Tân và xã Phú Hội, huyện Nhơn Trạch","Lãi suất dang áp dụng cho các khoản vay tại thời điểm cuối năm là 14,37%/năm","Thế chấp tài sản theo Hợp đồng thế chấp quyền tài sản phát sinh từ dự án số 020-119/21/VAB/HĐTC ngày26/05/2021, tài sản thể chấp là toàn bộ các quyền tài sản phát sinh từ việc đầu tư, thực hiện và kinh doanh, khai thác lô LK-C18 đến LK-C32 của Dự án Khu dân cư tại xã Long Tân và xã Phú Hội, huyện Nhơn Trạch, tỉnh Đồng Nai",,10.000.000.000,,,,,,,10000000000.0
(8) Ngân hàng TNHH MTV Shinhan Việt Nam,(8) Ngân hàng TNHH MTV Shinhan Việt Nam,(8) Ngân hàng TNHH MTV Shinhan Việt Nam,(8) Ngân hàng TNHH MTV Shinhan Việt Nam,(8) Ngân hàng TNHH MTV Shinhan Việt Nam,(8) Ngân hàng TNHH MTV Shinhan Việt Nam,(8) Ngân hàng TNHH MTV Shinhan Việt Nam,(8) Ngân hàng TNHH MTV Shinhan Việt Nam,(8) Ngân hàng TNHH MTV Shinhan Việt Nam,2.000.000.000,,,,,,,2000000000.0
- Hợp đồng vay sốSHBVN/DIST9/2022/HDTD-271,- Hợp đồng vay sốSHBVN/DIST9/2022/HDTD-271,- Hợp đồng vay sốSHBVN/DIST9/2022/HDTD-271,,I tháng đầu tiên kể từ ngày rút vốn vay lần đầu tiên,Vay bổ sung vốn kinh doanh,"8,5%/năm",Số tiền gửi tiết kiệm số 76639 với số tiền 2.500.000.000 VND tại Ngân hàng Shinhanbank.,,2.000.000.000,,,,,,,2000000000.0
