row_label_raw,row_label_full,Số đầu năm,Năm nay > 23.968.611.844,Năm trước > 12.257.635.819,numeric__Năm nay > 23.968.611.844,numeric__Năm trước > 12.257.635.819
Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,Tăng do trích lập từ lợi nhuận,24.289.815.700,20.416.807.089,24289815700.0,20416807089.0
Chi quỹ,Chi quỹ,Chi quỹ,(12.894.437.297),(8.705.831.064),-12894437297.0,-8705831064.0
Số cuối năm,Số cuối năm,Số cuối năm,35.363.990.247,23.968.611.844,35363990247.0,23968611844.0
