row_label_raw,row_label_full,Số đầu năm > Vay trong năm,Năm nay > 104.908.594.300 > -,Năm trước > 1.219.750.000.000 > 49.910.194.300,numeric__Năm nay > 104.908.594.300 > -,numeric__Năm trước > 1.219.750.000.000 > 49.910.194.300
Kết chuyển sang vay và nợ ngắn hạn,Kết chuyển sang vay và nợ ngắn hạn,Kết chuyển sang vay và nợ ngắn hạn,(89.908.594.300),(1.164.751.600.000),-89908594300.0,-1164751600000.0
Số cuối năm,Số cuối năm,Số cuối năm,15.000.000.000,104.908.594.300,15000000000.0,104908594300.0
