row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án chung cư IJC Aroma,Dự án chung cư IJC Aroma,Dự án chung cư IJC Aroma,44.486.186.267,44.486.186.267,111.403.161.965,111.244.424.761,44486186267.0,44486186267.0,111403161965.0,111244424761.0
Dự án Khu dân cư ấp 5C Lai Uyên,Dự án Khu dân cư ấp 5C Lai Uyên,Dự án Khu dân cư ấp 5C Lai Uyên,350.442.010.635,350.442.010.635,350.442.765.376,350.442.765.376,350442010635.0,350442010635.0,350442765376.0,350442765376.0
Cộng,Cộng,Cộng,394.928.196.902,394.928.196.902,461.845.927.341,461.687.190.137,394928196902.0,394928196902.0,461845927341.0,461687190137.0
