row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,3.348.941.821,209.384.405.613,(122.221.516.372),90.511.831.062,3348941821.0,209384405613.0,-122221516372.0,90511831062.0
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),9.543.549.870,73.431.078.266,(64.705.726.820),18.268.901.316,9543549870.0,73431078266.0,-64705726820.0,18268901316.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,360.684.684,3.705.749.440,(2.410.247.681),1.656.186.443,360684684.0,3705749440.0,-2410247681.0,1656186443.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.012.735,591.696.423,(590.912.495),2.796.663,2012735.0,591696423.0,-590912495.0,2796663.0
Cộng,Cộng,Cộng,13.255.189.110,287.112.929.742,(189.928.403.368),110.439.715.484,13255189110.0,287112929742.0,-189928403368.0,110439715484.0
