row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,Các loại ngoại tệ:,,
- LAK,Các loại ngoại tệ: > - LAK,- LAK,9.939.353.019,711.848.031,9939353019.0,711848031.0
- KHR,Các loại ngoại tệ: > - KHR,- KHR,516.279.127,1.282.589.474,516279127.0,1282589474.0
- USD,Các loại ngoại tệ: > - USD,- USD,1.638.237,962.223,1638237.0,962223.0
