row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,312.944.398,325.405.700,312944398.0,325405700.0
Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,Lỗ chênh lệch tỷ giá hối đoái,2.136.745,9.147.034,2136745.0,9147034.0
Khác,Khác,Khác,4.771.244,9.033.597,4771244.0,9033597.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,319.852.387,343.586.331,319852387.0,343586331.0
