row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Cho vay Chính phủ Lào (*),Cho vay Chính phủ Lào (*),Cho vay Chính phủ Lào (*),2.034.606.179,667.928.178,2034606179.0,667928178.0
Cho vay các bên liên quan (TM số 30),Cho vay các bên liên quan (TM số 30),Cho vay các bên liên quan (TM số 30),-,241.947.275,,241947275.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.034.606.179,909.875.453,2034606179.0,909875453.0
