row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,15.059.861.988,11.840.072.367,,,15059861988.0,11840072367.0
310,310,310,I. Nợ ngắn hạn,,14.304.209.578,9.609.413.390,,,14304209578.0,9609413390.0
311,311,311,1. Phải trả người bán ngắn hạn,17,1.283.068.487,501.655.381,,17.0,1283068487.0,501655381.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,1.993.780.825,1.555.784.364,,18.0,1993780825.0,1555784364.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,9,13.481.879,12.453.131,,9.0,13481879.0,12453131.0
314,314,314,4. Phải trả người lao động,,43.890.719,46.549.076,,,43890719.0,46549076.0
315,315,315,5. Chỉ phí phải trả ngắn hạn,19,1.215.349.958,1.126.175.978,,19.0,1215349958.0,1126175978.0
319,319,319,6. Phải trả ngắn hạn khác,20,142.810.450,156.090.429,,20.0,142810450.0,156090429.0
320,320,320,7. Vay ngắn hạn,21,9.611.827.260,6.210.705.031,,21.0,9611827260.0,6210705031.0
330,330,330,II. Nợ dài hạn,,755.652.410,2.230.658.977,,,755652410.0,2230658977.0
333,333,333,1. Chỉ phí phải trả dài hạn,19,221.699.725,33.939.083,,19.0,221699725.0,33939083.0
337,337,337,2. Phải trả dài hạn khác,20,195.696.764,173.697.682,,20.0,195696764.0,173697682.0
338,338,338,3. Vay dài hạn,21,338.255.921,2.023.022.212,,21.0,338255921.0,2023022212.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,1.635.631.782,2.255.706.971,,,1635631782.0,2255706971.0
410,410,410,I. Vốn chủ sở hữu,22.1,1.635.631.782,2.255.706.971,,221.0,1635631782.0,2255706971.0
411,411,411,1. Vốn cổ phần,,11.085.538.950,11.085.538.950,,,11085538950.0,11085538950.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,11.085.538.950,11.085.538.950,,,11085538950.0,11085538950.0
412,412,412,2. Thặng dư vốn cổ phần,,1.170.127.000,1.170.127.000,,,1170127000.0,1170127000.0
417,417,417,3. Chênh lệch tỷ giá hối đoái,,(1.235.909.392),(1.897.856.851),,,-1235909392.0,-1897856851.0
421,421,421,4. Lỗ lũy kế,,(9.384.124.776),(8.102.102.128),,,-9384124776.0,-8102102128.0
421a,421a,421a,- Lỗ sau thuế lũy kế đến cuối năm trước,,(8.102.246.128),(7.003.641.410),,,-8102246128.0,-7003641410.0
421b,421b,421b,- Lỗ sau thuế năm nay,,(1.281.878.648),(1.098.460.718),,,-1281878648.0,-1098460718.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,16.695.493.770,14.095.779.338,,,16695493770.0,14095779338.0
