row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,18.907.534,23.564.707,18907534.0,23564707.0
Xóa số các khoản phải trả,Xóa số các khoản phải trả,Xóa số các khoản phải trả,16.034.863,21.163.786,16034863.0,21163786.0
Khác,Khác,Khác,2.872.671,2.400.921,2872671.0,2400921.0
Chi phí khác,Chi phí khác,Chi phí khác,617.007.343,73.558.456,617007343.0,73558456.0
Chi phí xóa số tài sản không hiệu quả,Chi phí xóa số tài sản không hiệu quả,Chi phí xóa số tài sản không hiệu quả,587.224.619,68.004.514,587224619.0,68004514.0
Chi phí thuế GTGT không được khấu trừ,Chi phí thuế GTGT không được khấu trừ,Chi phí thuế GTGT không được khấu trừ,27.593.790,-,27593790.0,
Khấu hao tài sản ngưng sử dụng,Khấu hao tài sản ngưng sử dụng,Khấu hao tài sản ngưng sử dụng,1.673.394,2.477.563,1673394.0,2477563.0
Khác,Khác,Khác,515.540,3.076.379,515540.0,3076379.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,(598.099.809),(49.993.749),-598099809.0,-49993749.0
